Post.id|Person.id
962072682625|6597069777454
1924145356949|6597069777454
2061584310449|6597069777454
687194775749|6597069777454
962072682718|6597069777454
2061584310514|6597069777454
1099511636275|8796093025056
687194776104|8796093025056
1374389543675|8796093025056
1924145357847|28587302331258
1649267451556|4398046521187
1786706405713|15393162789707
824633731656|8796093025593
1649267452508|8796093025593
962072685168|8796093025593
1374389545604|8796093025593
549755824792|8796093025593
1786706406066|8796093025593
1786706406086|8796093025593
824633731802|8796093025593
824633731841|8796093025593
1924145359642|8796093025593
824633731887|8796093025593
687194778455|8796093025593
687194778475|8796093025593
1374389545865|8796093025593
962072685584|8796093028412
1924145360035|8796093030318
1236950592695|8796093030318
1786706406623|8796093030318
1511828499707|8796093030318
1924145360143|8796093030318
962072685859|8796093030318
687194778935|8796093030318
1649267453259|8796093030318
687194778975|8796093030318
1786706406771|8796093030318
962072685959|8796093030318
687194779035|8796093030318
1924145360360|8796093031179
687194779248|8796093031179
1511828500100|8796093031179
1924145360578|8796093031179
687194779351|8796093031179
1649267453675|8796093031179
1924145360639|8796093031179
1511828500261|8796093031179
824633732921|8796093031179
1924145360749|10995116278700
1649267453835|10995116278700
824633733023|10995116278700
1374389546931|10995116278700
1924145360857|10995116278700
687194779629|10995116278700
1511828500481|10995116278700
1236950593576|10995116278700
824633733180|10995116278700
1786706407504|10995116278700
1924145361002|10995116278700
824633733246|10995116278700
962072686804|10995116279792
2061584314600|10995116279792
1511828500732|10995116279792
1236950593808|10995116279792
1099511640364|10995116279792
1511828500800|10995116279792
962072686943|10995116279792
824633733491|10995116279792
687194780039|10995116279792
1786706407902|10995116280047
1374389547530|13194139536109
2061584314930|13194139536109
1786706408006|13194139536109
1649267454573|13194139536109
824633733761|13194139536109
1511828501141|13194139536109
1924145361577|13194139536109
1511828501181|13194139536109
962072687313|13194139536109
1236950594277|13194139536109
962072687353|13194139536109
1099511640845|13194139536109
1511828501281|13194139536109
1924145361797|13194139539553
1924145361817|13194139539553
1786706408365|13194139539553
1236950594498|13194139539553
1374389547990|13194139539553
1374389548010|13194139539553
1099511641086|13194139539553
1649267455014|13194139539553
1649267455040|13194139539553
1511828501588|13194139539553
1924145362071|13194139541814
2061584315563|13194139541814
1511828501695|13194139541814
1374389548250|13194139541814
824633734382|13194139541814
1511828501762|13194139541814
2061584315670|13194139541814
1099511641395|13194139541814
1786706408792|13194139541814
824633734508|13194139541814
1236950594944|13194139541814
962072688154|13194139544176
1099511641646|13194139544176
2061584315984|13194139544176
1099511641715|13194139544176
1374389548679|13194139544176
1924145362609|13194139544176
1374389548741|13194139544176
962072688372|13194139544258
1099511642061|13194139544258
2061584316594|13194139544258
1511828502940|13194139544258
824633735796|13194139544258
1374389549862|13194139544258
1786706410501|17592186054422
1649267457536|2199023263575
1236950597785|13194139544258
1236950597805|13194139544258
824633737409|13194139544258
1236950597845|13194139544258
962072690921|13194139544258
962072690941|13194139544258
1099511644433|13194139544258
1786706411817|13194139544258
1786706411847|13194139544258
2061584318811|13194139544258
962072691062|13194139544258
1374389551498|13194139544258
1236950598046|13194139544258
1374389551714|15393162791382
1236950598498|15393162791382
1649267459186|15393162791382
1374389552345|15393162791382
1236950598898|15393162791382
1099511645446|15393162791382
1786706412826|15393162791382
1786706412846|15393162791382
1374389552450|15393162791382
1374389552470|15393162791382
2061584319850|15393162791382
2061584319870|15393162791382
1099511645586|15393162791382
1099511645758|15393162793009
1099511645826|15393162793009
1511828506262|15393162793009
1374389552810|15393162793009
1924145366718|15393162793009
1374389552850|15393162793009
1099511645926|15393162793009
962072692474|15393162793009
1099511645974|15393162793009
962072692561|15393162795040
2061584320612|15393162796879
1924145367462|15393162796879
1924145367671|15393162796879
1786706414309|15393162796879
2061584321276|15393162796879
1786706414370|15393162796879
2061584321336|15393162796879
1374389554011|15393162796879
1924145368085|17592186045684
1924145368657|17592186050346
1924145369357|24189255814174
1236950602462|17592186048163
1374389555954|17592186048163
1511828509446|17592186048163
1374389556002|17592186048163
2199023276862|17592186048163
1374389556050|17592186048163
1236950602598|17592186048163
2061584323450|17592186048163
1924145369998|17592186048163
1099511649424|17592186048827
1099511649623|17592186048827
1649267463776|17592186050570
1099511650082|17592186050570
1786706417605|17592186051113
1374389557226|17592186051113
1099511650302|17592186051113
1236950603794|17592186051113
1374389557286|17592186051113
1374389557306|17592186051113
1511828510798|17592186051113
1374389557346|17592186051113
1236950603894|17592186051113
1374389557501|17592186054681
1099511650581|17592186054681
1786706417970|17592186054681
1374389557580|17592186054681
1099511650656|17592186054681
2061584324980|17592186054681
1236950604168|17592186054681
2061584325020|17592186054681
1374389557812|19791209301794
1374389558118|19791209301794
1786706418702|19791209301794
1786706418722|19791209301794
1511828511798|19791209301794
1511828511818|19791209301794
1374389558366|19791209301794
1511828511858|19791209301794
1511828511885|19791209301794
1236950604976|19791209301794
1374389558676|19791209305935
1374389558888|19791209306628
1924145373009|19791209306628
1511828512613|19791209306628
1786706419577|19791209306628
1236950605709|19791209306628
1374389559211|19791209306628
1511828512722|19791209306628
1236950605830|19791209307908
1374389559557|19791209307908
1649267466536|19791209307908
1924145373500|19791209307908
1236950606160|19791209307908
1786706420068|19791209307908
2061584327032|19791209307908
1236950606220|19791209307908
1924145373600|19791209307908
1511828513204|19791209307908
1236950606280|19791209307908
1511828513244|19791209307908
1649267467066|21990232558653
1924145374281|21990232558653
1786706421033|21990232559044
2199023281469|21990232559044
2199023281508|21990232559044
1924145374606|21990232559044
2061584328098|21990232559044
1649267467702|21990232559044
1924145374666|21990232559044
1511828514294|21990232560132
1786706421291|21990232560132
2061584328272|21990232560132
1511828514404|21990232560132
1924145374844|21990232560132
1649267468018|21990232561712
1511828514784|21990232561712
1786706421944|21990232563931
1786706422155|21990232563931
1786706422210|21990232563931
1786706422230|21990232563931
2061584329194|21990232563931
1511828515326|21990232563931
1924145375775|21990232565814
1924145375925|21990232565814
1786706422491|21990232565814
1649267469048|21990232565814
1786706422556|21990232565924
1786706422795|24189255812290
1511828515871|24189255812290
1786706422835|24189255812290
1786706422855|24189255812290
2061584329819|24189255812290
2061584329849|24189255812290
1649267469528|24189255814220
1511828516076|24189255814220
1924145376520|24189255814220
1924145376540|24189255814220
1511828516144|24189255814220
1649267469636|24189255814220
2061584330139|24189255815734
1649267469743|24189255815734
2061584330195|24189255815734
1924145376743|24189255815734
1649267469947|24189255816395
1649267470194|24189255818167
1786706423926|24189255818453
2061584330890|24189255818453
1511828517022|24189255818453
2061584330946|24189255818453
1649267470550|24189255818453
1924145377514|24189255818453
1786706424062|24189255818453
1786706424103|26388279066636
1786706424136|26388279066636
1924145377628|26388279066636
1786706424176|26388279066636
1924145377689|26388279074007
1924145377709|26388279074007
1786706424272|26388279074007
1786706424292|26388279074007
2061584331361|26388279074936
1786706424441|26388279074936
1924145377933|26388279074936
1924145377953|26388279074936
1924145378008|28587302322727
1924145378028|28587302322727
2061584331618|28587302327472
1786706424720|28587302327472
1924145378212|28587302327472
2061584331799|30786325578904
2061584332067|30786325583274
1924145379084|30786325586267
1924145379116|30786325586267
2061584332866|30786325586633
2061584332922|32985348840129
1649267472724|2035
137438984552|2035
1099511658890|2035
962072705439|2035
412316891575|2035
137438984651|2035
687194798559|2035
824633752051|2035
274877938183|2035
962072705582|2035
1236950612546|2035
1511828519510|2035
1099511659126|2099
962072705881|3067
962072706077|3067
687194799176|3067
962072706151|3067
1649267473531|3067
962072706191|3067
962072706211|3067
549755845817|3067
1374389566669|3067
687194799329|3067
1099511659765|3067
274877938953|3067
1374389566749|3067
687194799409|3067
137438985541|3067
1511828520281|3067
549755845997|3067
274877939073|3067
1374389566869|3067
1786706427305|3067
1924145380883|3601
1374389567287|3601
1786706427762|7375
824633753485|7375
1374389567393|7375
1099511660469|7375
1511828520922|7375
274877939694|7375
274877939714|7375
1511828520982|7375
1099511660586|7375
274877939774|7375
1099511660626|7375
412316893286|7375
824633753722|7375
687194800275|7375
824633753836|2199023256181
687194800609|2199023256181
1099511661214|2199023256181
687194800818|2199023256181
1099511661269|2199023256181
1786706428649|2199023256181
1649267475197|2199023256181
274877940497|2199023256181
1374389568294|2199023256181
1099511661370|2199023256181
687194800974|2199023256181
549755847522|2199023256181
687194801014|2199023256181
1374389568394|2199023256181
1924145382302|2199023256181
412316894130|2199023256181
1236950614982|2199023256181
687194801264|2199023258430
1099511661806|2199023258732
1786706429186|2199023258732
1099511661862|2199023258732
1374389568826|2199023258732
1374389568846|2199023258732
2061584336226|2199023258732
549755848054|2199023258732
1374389568906|2199023258732
1649267475890|2199023258732
1786706429382|2199023258732
1374389568986|2199023258732
1374389569006|2199023258732
1924145382914|2199023258732
549755848214|2199023258732
1924145383046|2199023260149
1099511662234|2199023260149
1511828522670|2199023260149
1786706429647|2199023260149
412316894947|2199023260149
1924145383159|2199023260149
687194801931|2199023260149
962072708895|2199023260149
1924145383219|2199023260149
1236950615879|2199023260149
824633755497|2199023260149
1236950615933|2199023260149
824633755537|2199023260149
1786706429919|2199023262021
687194802373|2199023262021
412316895695|2199023262021
412316895904|2199023262021
2061584337778|2199023262021
274877942662|2199023262021
2061584337818|2199023262021
1786706430894|2199023262021
1374389570498|2199023262021
274877942742|2199023262021
1924145384435|2199023262021
412316896263|2199023262021
1924145384475|2199023262021
1099511663663|2199023262021
687194803269|2199023262021
1924145384554|2199023262021
1099511663742|2199023262021
2061584338066|2199023262021
412316896422|2199023262021
1649267477828|2199023264241
1649267477848|2199023264241
824633757036|2199023264241
1374389570944|2199023264241
549755850132|2199023264241
687194803653|2199023264241
962072710617|2199023264241
1786706431469|2199023264241
1236950617601|2199023264241
1924145384981|2199023264241
1099511664169|2199023264241
549755850407|4398046511870
1236950617834|4398046511870
2061584338686|4398046511870
2061584338706|4398046511870
1374389571366|4398046511870
1786706431802|4398046511870
549755850574|4398046511870
274877943650|4398046511870
687194804111|4398046511870
1099511664561|4398046511870
1374389571525|4398046511870
1374389571545|4398046511870
274877943789|4398046511870
1236950618133|4398046511870
1786706432106|4398046513209
1099511664979|4398046515291
824633758279|4398046517793
549755851465|4398046517793
1099511665373|4398046517793
687194804977|4398046517793
412316898053|4398046517793
962072711966|4398046517793
1511828525874|4398046517793
549755851590|4398046517793
1236950618970|4398046517793
1511828525941|4398046517793
549755851657|4398046517793
1099511665587|4398046517793
1511828526023|4398046517793
687194805211|4398046517793
1374389572621|4398046518021
824633758863|4398046518021
1924145386659|4398046518021
962072712375|4398046518021
962072712395|4398046518021
1099511665887|4398046518021
1511828526323|4398046518021
1786706433287|4398046518021
549755852059|4398046518021
824633759023|4398046518021
1374389572931|4398046518021
549755852119|4398046518021
1786706433406|4398046518021
2061584340370|4398046518021
1924145386922|4398046518021
412316898750|4398046518021
2061584340491|4398046518355
1374389573288|4398046518355
962072712892|4398046518355
962072712927|4398046518355
1374389573363|4398046518355
1924145387271|4398046518355
1786706433819|4398046518355
1924145387311|4398046518355
1649267480387|4398046518355
687194806120|4398046518355
2061584340860|4398046518355
1924145387408|4398046518355
1786706433956|4398046518355
1649267480504|4398046518355
1924145387478|4398046518355
1786706434056|6597069766983
1786706434252|6597069773276
412316899785|6597069774386
824633760286|6597069774386
1511828527666|6597069774386
962072713807|6597069774386
1099511667299|6597069774386
1236950620791|6597069774386
824633760395|6597069774386
2061584341663|6597069774386
962072713907|6597069774386
549755853511|6597069774386
824633760475|6597069774386
962072713967|6597069774386
1924145388291|6597069774386
962072714007|6597069774386
824633760555|6597069774386
824633760575|6597069774386
1511828527955|6597069774386
687194807143|6597069774386
1511828527995|6597069774386
1236950621223|6597069774399
1924145388817|6597069774399
1924145389078|6597069774399
1924145389262|6597069774399
1924145389515|6597069774399
687194808437|6597069774399
962072715418|6597069774399
1511828529326|6597069774399
1649267482818|6597069774399
549755855062|6597069774399
962072715498|6597069774399
1099511669005|6597069774399
962072715553|6597069774399
824633762101|6597069774399
1236950622537|6597069774399
1374389576176|6597069775011
1786706436811|6597069775011
1786706437028|6597069775011
412316902445|6597069775011
1511828530241|6597069775011
1924145390677|6597069775011
1649267483753|6597069775011
1924145390717|6597069775011
824633762961|6597069775011
412316902565|6597069775011
962072716487|6597069775011
1099511669989|6597069775011
1236950623511|6597069775011
1924145390906|6597069775011
1649267483982|6597069775011
1374389577166|6597069775498
687194810088|6597069775498
687194810338|6597069775498
1649267484869|6597069775990
1236950624664|6597069775996
549755857439|6597069776311
2061584345651|6597069776311
1924145392199|6597069776311
1099511671387|6597069776311
1649267485295|6597069776311
824633764501|6597069776311
962072717993|6597069776311
1786706438861|6597069776311
687194811105|6597069776311
824633764597|6597069776311
1649267485449|6597069776311
1649267485469|6597069776311
824633764657|6597069776311
1236950625217|8796093023060
549755858089|8796093023060
1236950625664|8796093023060
1924145393198|8796093024398
1786706439970|8796093024398
962072719345|8796093024830
1236950626462|8796093026215
1649267487032|8796093026215
1924145393996|8796093026215
1511828533600|8796093026215
687194812788|8796093026215
549755859336|8796093026215
1236950626769|8796093026215
1374389580261|8796093026215
1924145394169|8796093026215
2061584347661|8796093026215
824633766565|8796093027599
2061584348095|8796093027599
824633767144|8796093027599
1649267488181|8796093027599
1649267488406|8796093027599
1649267488606|8796093027599
824633767897|10995116282255
1786706442221|10995116282255
824633767948|10995116282255
1099511674928|10995116282255
1099511674948|10995116282255
1924145395800|10995116282255
1099511674995|10995116282255
1236950628493|10995116282255
687194814625|10995116282255
1236950628720|10995116288599
1511828535780|10995116288599
1374389582328|10995116288599
1924145396236|10995116288599
1786706442784|10995116288599
2061584349748|10995116288599
2061584349768|10995116288599
2199023303260|10995116288599
1099511675508|10995116288599
1099511675528|10995116288599
1099511675548|10995116288599
1511828535984|10995116288599
1099511675588|10995116288599
1924145396440|10995116288599
1236950629114|10995116288599
1786706443160|13194139534485
1374389582924|13194139534485
1374389582953|13194139534485
1649267489917|13194139534485
962072722597|13194139534485
1374389583054|13194139534485
2061584350434|13194139534485
1511828536566|13194139534485
1511828536586|13194139534485
1511828536624|13194139534485
824633769407|13194139536519
2061584350675|13194139536519
1374389583339|13194139536519
1099511676428|13194139536519
1924145397280|13194139536519
824633769524|13194139536519
1511828536911|13194139536519
1099511676515|13194139536519
1649267490423|13194139536519
1649267490602|13194139537106
1374389583889|13194139537106
2061584352254|13194139538042
1924145399078|13194139538042
1099511678452|13194139538042
2061584352794|13194139538042
1236950631994|13194139538042
1786706445909|13194139538042
1374389585513|13194139538042
1649267492487|13194139538042
1099511678619|13194139538042
2061584352943|13194139538042
1236950632131|13194139538042
1924145399511|13194139538042
1786706446384|13194139540756
962072725769|13194139540756
1374389586441|13194139541819
1924145400741|24189255819727
1924145400884|13194139542377
962072726603|13194139542377
1236950633567|13194139542377
824633773181|13194139542377
1786706447524|13194139542377
1511828540600|13194139542377
962072726732|13194139542377
1649267494112|13194139542377
1924145401076|13194139542377
962072726792|13194139542377
1511828540701|13194139542594
1786706447665|13194139542594
962072726853|13194139542594
1786706447705|13194139542594
1924145401197|13194139542594
1236950633857|13194139542594
1649267494293|13194139542594
1511828540844|13194139542594
2061584354752|13194139542594
1511828540904|13194139542594
1924145401340|13194139543252
824633773584|13194139543252
1511828540964|13194139543252
1099511680568|13194139543252
1374389587532|13194139543252
1511828541024|13194139543252
962072727173|13194139543252
1649267494553|13194139543252
1099511680862|13194139543680
1099511680888|13194139543680
1236950634380|13194139543680
1649267494816|13194139543680
1511828541373|13194139543680
962072727505|13194139543680
1511828541413|13194139543680
1374389587961|13194139543680
1924145401869|13194139543680
962072727585|13194139543680
2061584355381|13194139543680
1099511681097|13194139543680
1511828541564|17592186046713
1099511681169|17592186046713
1511828541616|17592186046713
1374389588171|17592186046713
1374389588191|17592186046713
2061584355571|17592186046713
1099511681287|17592186046713
1099511681307|17592186046713
1786706448732|17592186047759
2061584355902|17592186048261
2061584356139|17592186048261
2061584356392|17592186048261
1236950635810|17592186048261
1511828543070|17592186048261
1511828543332|17592186048261
1511828543545|17592186048261
1374389590286|17592186048261
1649267497440|17592186048261
1511828544216|17592186048261
1511828544440|17592186048261
2199023312006|17592186048261
1786706451621|17592186048261
2199023312057|17592186048261
1786706451661|17592186048261
1374389591265|17592186048261
1924145405173|17592186048261
1786706451721|17592186048261
1511828544808|17592186048261
1374389591626|17592186048592
2061584359016|17592186048592
1374389591676|17592186048592
1511828545168|17592186048592
1374389591716|17592186048592
1236950638264|17592186048592
1236950638284|17592186048592
2061584359154|17592186048592
1786706452230|17592186048592
1786706452262|17592186048592
2061584359226|17592186048592
1099511685054|17592186052116
1236950638766|17592186052116
1649267499366|17592186052116
1099511685512|17592186052116
1924145406377|17592186052116
1236950639037|17592186052116
1924145406417|17592186052116
1099511685605|17592186052116
1236950639113|17592186052116
1649267499549|17592186052116
1786706453041|17592186052116
1786706453106|17592186054222
1786706453160|17592186054222
1236950639292|17592186054222
1649267499728|17592186054222
1649267499748|17592186054222
1374389592824|17592186054222
2061584360250|17592186054222
2061584360270|17592186054222
1236950639624|19791209304664
1924145407077|19791209304664
2061584360624|19791209304664
1786706453700|19791209304664
1511828546776|19791209304664
1649267500431|19791209306659
1924145407684|19791209306659
1924145407894|19791209306659
2061584361421|19791209306659
1649267501028|19791209306659
1786706454520|19791209306659
1511828547615|19791209306659
1374389594163|19791209306659
1786706454599|19791209306659
1786706455008|21990232562328
2061584361972|21990232562328
1511828548104|21990232562328
1924145408540|21990232562328
1649267501632|21990232562328
1511828548312|21990232562436
1649267502018|21990232562436
1649267502237|21990232562436
2061584363166|21990232562878
2061584363404|21990232562878
1649267503008|21990232562878
2061584363444|21990232562878
1511828549576|21990232562878
2061584363484|21990232562878
2199023316992|21990232562878
1649267503124|21990232562878
2061584363560|21990232562878
1924145410109|21990232564330
1511828549745|21990232564330
2061584363653|21990232564330
2061584363675|21990232564330
1649267503292|21990232564501
2061584363728|21990232564501
1924145410276|21990232564501
2061584363788|21990232564501
1786706456876|21990232564501
2061584363840|21990232564501
1374389596500|21990232564501
1649267503546|24189255818939
1649267503803|24189255818939
1649267503916|24189255818939
1511828550481|24189255818939
1649267503973|24189255818939
1786706457465|24189255818939
1786706457519|24189255818939
1786706457539|24189255818939
1786706457730|24189255821783
2061584364699|24189255821783
1649267504303|24189255821783
1511828550851|24189255821783
1511828550882|24189255821783
1924145411491|26388279068275
2061584365247|26388279074355
1924145411831|26388279074355
2061584365323|26388279074355
1924145412155|28587302327183
1924145412409|28587302330388
1924145412667|28587302332178
1924145412792|28587302332899
2061584366284|28587302332899
2061584366319|28587302332899
2061584366368|30786325580358
2061584366491|30786325580358
2061584366626|30786325585081
2199023320476|32985348838332
2061584367361|32985348840984
1374389600367|6243
1511828553969|6243
1099511693573|6243
687194833192|6243
1924145414460|6243
2199023321424|6243
1924145414500|6243
549755879800|6243
137439019428|6243
1374389600696|6243
274877972946|6243
274877972966|6243
962072740346|6243
274877973006|6243
1649267507746|6243
1511828554311|6243
1649267507813|7650
66176|7650
1786706461332|7650
1786706461352|7650
1099511694012|7650
1236950647504|7650
412316926692|7650
1924145414904|7650
1649267507980|7650
412316926752|7650
687194833716|7650
962072740680|7650
687194833756|7650
2061584368521|7650
824633787293|7650
1786706461617|7650
66501|7650
2061584368601|7650
1924145415160|7944
2061584368652|7944
1236950647840|7944
962072740916|7944
824633787464|7944
412316927068|7944
1924145415293|7944
1374389601440|7944
2061584368849|7944
1374389601509|7944
549755880710|7944
1374389601562|7944
1374389601651|9399
274877974067|9399
1649267508875|9399
1099511695007|9399
1649267508915|9399
687194834631|9399
2061584369371|9399
1099511695087|9399
1099511695107|9399
1236950648599|9399
1511828555563|9399
274877974335|9399
274877974357|9399
1786706462569|9399
962072741757|9399
274877974417|9399
549755881381|9399
2061584369593|9399
549755881421|9399
687194834913|9399
1786706462893|2199023259981
1649267509441|2199023259981
1374389602517|2199023259981
1374389602537|2199023259981
1374389602565|2199023259981
824633788697|2199023259981
412316928301|2199023259981
549755881808|2199023259981
274877974884|2199023259981
1511828556152|2199023259981
1924145416588|2199023259981
549755881888|2199023259981
412316928436|2199023259981
1236950649300|2199023259981
274877975110|2199023261329
137439021972|2199023262694
1511828557115|4398046515423
2061584371809|24189255817638
1099511697637|2199023262694
687194837258|2199023262694
1786706465054|2199023262694
2061584372018|2199023262694
1236950651206|2199023262694
1649267511645|2199023262694
412316930424|2199023262694
1649267511692|2199023262694
549755883936|2199023262694
274877977026|2199023262694
1099511697888|2199023262694
1511828558324|2199023262694
137439023624|2199023262694
1924145418780|2199023262694
1374389604919|2199023262694
137439023758|2199023264018
2061584372386|2199023264018
274877977280|2199023264018
137439023828|2199023264018
137439023848|2199023264018
1924145419045|2199023264018
1786706465593|2199023264018
1511828558669|2199023264018
687194837857|2199023264018
687194837877|2199023264018
824633791369|2199023264018
412316930973|2199023264018
1649267512241|2199023264018
1236950651845|2199023264018
549755884666|2199023264999
549755884866|2199023264999
549755885047|2199023264999
962072745674|2199023264999
549755885509|2199023264999
137439025142|2199023264999
549755885578|2199023264999
2061584373790|2199023264999
274877978674|2199023264999
1649267513414|2199023264999
2061584373860|2199023264999
1649267513464|2199023264999
1649267513484|2199023264999
549755885728|2199023264999
1649267513524|2199023264999
137439025371|2199023264999
1374389606650|2199023264999
137439025422|2199023264999
1649267513634|2199023264999
1236950653263|2199023265744
1786706467171|2199023265744
1511828560247|2199023265744
962072746379|2199023265744
1786706467241|2199023265744
824633792975|2199023265744
1099511699939|2199023265744
1099511699959|2199023265744
962072746507|2199023265744
1374389606968|2199023265744
824633793100|2199023265744
274877979232|2199023265744
412316932759|2199023265900
962072746945|2199023265900
1099511700636|4398046517338
1374389607838|4398046517694
549755887051|4398046517694
274877980127|4398046517694
1099511700979|4398046517694
274877980167|4398046517694
2061584375323|4398046517694
1099511701043|4398046517694
1924145421895|4398046517694
1374389608044|4398046517694
1649267515017|4398046517694
549755887261|4398046517694
824633794225|4398046517694
687194840773|4398046517694
549755887321|4398046517694
1374389608199|4398046518070
1374389608463|4398046518070
1374389608554|4398046518070
1236950655102|4398046518070
2061584375954|4398046518070
1374389608614|4398046518070
1786706469066|4398046518070
1099511701726|4398046518070
1511828562162|4398046518070
962072748294|4398046518070
1786706469146|4398046518070
1236950655278|4398046518070
1511828562242|4398046518070
1786706469206|4398046518070
962072748394|4398046518070
1786706469250|4398046518070
687194841494|4398046518070
2061584376731|17592186049713
1511828563250|4398046519425
687194842438|4398046519425
1511828563298|4398046519425
1236950656374|4398046519425
549755889034|4398046519425
1786706470302|4398046519425
687194842546|4398046519425
1374389609926|4398046519425
1786706470362|4398046519425
2061584377326|4398046519425
824633796104|4398046519425
1099511703068|4398046519425
1786706470475|4398046519425
1511828563551|4398046519425
1786706470515|4398046519425
1374389610135|4398046519425
1099511703231|6597069770193
1511828563673|6597069770193
2061584377581|6597069770193
687194842881|6597069770193
1236950656789|6597069770193
1236950656809|6597069770193
1236950656829|6597069770193
1511828563793|6597069770193
687194842981|6597069770193
549755889529|6597069770193
687194843028|6597069770193
1786706470824|6597069770193
412316936268|6597069776247
1236950657313|6597069776247
1374389611008|6597069776247
962072750804|6597069776247
962072751020|6597069776247
824633797786|6597069776247
824633798076|6597069776247
824633798292|6597069776247
824633798484|6597069776247
824633798714|6597069776247
824633798956|6597069776247
824633799188|6597069776247
824633799416|6597069776247
824633799675|6597069776247
824633799753|6597069776247
2061584381058|6597069776247
2061584381078|6597069776247
824633799850|6597069776247
2061584381118|6597069776247
1236950660306|6597069776247
1236950660344|6597069776247
549755893018|6597069776247
2061584381230|6597069776247
1924145427778|6597069776247
1511828567382|6597069776247
549755893098|6597069776247
549755893118|6597069776247
1649267520914|6597069776247
1786706474472|6597069777354
412316940040|6597069777354
412316940260|6597069777354
1099511707829|6597069777354
1511828568265|6597069777354
687194847453|6597069777354
1374389614833|6597069777354
412316940564|6597069777354
1786706475304|6597069777354
1099511707964|6597069777354
1236950661456|6597069777354
1511828568420|6597069777354
1236950661496|6597069777354
1374389615005|6597069777354
412316940721|6597069777354
2061584382652|8796093023143
1099511708620|8796093023143
1786706476183|8796093023143
1374389615829|8796093023143
687194848489|8796093023143
962072755485|8796093023143
1236950662452|8796093023143
1374389615944|8796093023143
2061584383324|8796093023143
1374389616000|8796093023143
1924145429908|8796093023143
687194848680|8796093023143
1374389616060|8796093023143
962072755672|8796093023143
1511828569580|8796093023143
1924145430016|8796093023461
1236950662689|8796093023461
824633802293|8796093023461
1786706476617|8796093023461
687194848861|8796093023461
962072755838|8796093023461
1374389616291|8796093023461
1099511709367|8796093023461
1374389616331|8796093023461
1374389616351|8796093023461
1924145430381|8796093024242
1786706477212|8796093024242
962072756609|8796093024242
962072756856|8796093024242
962072757093|8796093024242
962072757303|8796093024242
1786706478375|8796093024242
1511828571486|8796093024242
