1653,0-1653-2020-10-02 00:00:00,0-1653-2020-10-02 00:00:00-11,2020-10-02 00:07:00,Click,2,12,861,http://tiger-mart.com/Sports+Outdoors/Sports/item-2592-74d6.html,http://tiger-mart.com/Sports+Outdoors/Sports/item-2592-74d6.html,2524
1653,0-1653-2020-10-02 00:00:00,0-1653-2020-10-02 00:00:00-13,2020-10-02 00:18:00,Request,2,14,861,http://tiger-mart.com/ProductDepartments/PersonalCare/PersonalCare.html,http://tiger-mart.com/ProductDepartments/PersonalCare/PersonalCare.html,939
1653,0-1653-2020-10-02 00:00:00,0-1653-2020-10-02 00:00:00-15,2020-10-02 00:08:00,Click,2,16,861,http://tiger-mart.com/Health/HomeHealthCare/item-3330-c9f7.html,http://tiger-mart.com/Health/HomeHealthCare/item-3330-c9f7.html,2165
1653,0-1653-2020-10-02 00:00:00,0-1653-2020-10-02 00:00:00-17,2020-10-02 00:20:00,Click,2,18,861,http://tiger-mart.com/HouseholdEssentials/CleaningSupplies/item-4298-3f59.html,http://tiger-mart.com/HouseholdEssentials/CleaningSupplies/item-4298-3f59.html,1721
1653,0-1653-2020-10-02 00:00:00,0-1653-2020-10-02 00:00:00-19,2020-10-02 00:20:00,Request,2,20,861,http://tiger-mart.com/PersonalCare/FeminineCare/item-5391-81cc.html,http://tiger-mart.com/PersonalCare/FeminineCare/item-5391-81cc.html,2783
1653,0-1653-2020-10-02 00:00:00,0-1653-2020-10-02 00:00:00-21,2020-10-02 00:29:00,Click,3,22,861,http://tiger-mart.com/TopMenu/Department/Electronics.html,http://tiger-mart.com/TopMenu/Department/Electronics.html,2779
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-1,2021-08-06 00:17:00,Click,1,2,2378,http://tiger-mart.com/Health/FootCare/item-0672-49c1.html,http://tiger-mart.com/Health/FootCare/item-0672-49c1.html,1502
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-3,2021-08-06 00:26:00,Click,1,4,2378,http://tiger-mart.com/ProductCategory/PremiumHairCare+HairTools/PremiumHairCare+HairTools.html,http://tiger-mart.com/ProductCategory/PremiumHairCare+HairTools/PremiumHairCare+HairTools.html,2450
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-5,2021-08-06 00:06:00,Click,1,6,2378,http://tiger-mart.com/Baby/Diapering/item-1831-e3c8.html,http://tiger-mart.com/Baby/Diapering/item-1831-e3c8.html,904
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-7,2021-08-06 00:27:00,Click,3,8,2378,http://tiger-mart.com/Sports+Outdoors/Sports/item-2778-3987.html,http://tiger-mart.com/Sports+Outdoors/Sports/item-2778-3987.html,162
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-9,2021-08-06 00:13:00,Click,3,10,2378,http://tiger-mart.com/TopMenu/Department/HouseholdEssentials.html,http://tiger-mart.com/TopMenu/Department/HouseholdEssentials.html,1985
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-11,2021-08-06 00:06:00,Request,2,12,2378,http://tiger-mart.com/ProductCategory/NewArrivals/NewArrivals.html,http://tiger-mart.com/ProductCategory/NewArrivals/NewArrivals.html,2069
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-13,2021-08-06 00:10:00,Impression,2,14,2378,http://tiger-mart.com/TopMenu/Department/Beauty.html,http://tiger-mart.com/TopMenu/Department/Beauty.html,2805
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-15,2021-08-06 00:03:00,Click,3,16,2378,http://tiger-mart.com/TopMenu/Department/Auto+Tires.html,http://tiger-mart.com/TopMenu/Department/Auto+Tires.html,1715
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-17,2021-08-06 00:16:00,Click,2,18,2378,http://tiger-mart.com/Sports+Outdoors/Sports/item-1922-5f66.html,http://tiger-mart.com/Sports+Outdoors/Sports/item-1922-5f66.html,722
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-19,2021-08-06 00:28:00,Click,2,20,2378,http://tiger-mart.com/BottomMenu/Promotions/TopPicks.html,http://tiger-mart.com/BottomMenu/Promotions/TopPicks.html,209
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-21,2021-08-06 00:18:00,Cart,2,22,2378,http://tiger-mart.com/HouseholdEssentials/Laundry/item-1842-9182.html,http://tiger-mart.com/HouseholdEssentials/Laundry/item-1842-9182.html,873
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-23,2021-08-06 00:30:00,Click,1,24,2378,http://tiger-mart.com/Sports+Outdoors/Bikes/item-0695-afc5.html,http://tiger-mart.com/Sports+Outdoors/Bikes/item-0695-afc5.html,1547
1653,0-1653-2021-08-06 00:00:00,0-1653-2021-08-06 00:00:00-25,2021-08-06 00:19:00,Click,3,26,2378,http://tiger-mart.com/TopMenu/Department/Beauty.html,http://tiger-mart.com/TopMenu/Department/Beauty.html,446
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-1,2021-05-26 00:31:00,Click,3,2,1162,http://tiger-mart.com/Health/Laxatives/item-1717-19ce.html,http://tiger-mart.com/Health/Laxatives/item-1717-19ce.html,595
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-3,2021-05-26 00:04:00,Click,1,4,1162,http://tiger-mart.com/Beauty/Bath+Body/item-1342-befd.html,http://tiger-mart.com/Beauty/Bath+Body/item-1342-befd.html,778
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-5,2021-05-26 00:27:00,Impression,1,6,1162,http://tiger-mart.com/ProductCategory/MensEssentials/MensEssentials.html,http://tiger-mart.com/ProductCategory/MensEssentials/MensEssentials.html,2104
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-7,2021-05-26 00:13:00,Click,2,8,1162,http://tiger-mart.com/Sports+Outdoors/OutdoorSports/item-2147-92a5.html,http://tiger-mart.com/Sports+Outdoors/OutdoorSports/item-2147-92a5.html,2728
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-9,2021-05-26 00:22:00,Click,1,10,1162,http://tiger-mart.com/Health/Superfoods+Cleanses/item-2168-b0b8.html,http://tiger-mart.com/Health/Superfoods+Cleanses/item-2168-b0b8.html,155
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-11,2021-05-26 00:06:00,Click,1,12,1162,http://tiger-mart.com/TopMenu/Promotions/NewReleases.html,http://tiger-mart.com/TopMenu/Promotions/NewReleases.html,1888
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-13,2021-05-26 00:06:00,Click,2,14,1162,http://tiger-mart.com/ProductDepartments/Baby/Baby.html,http://tiger-mart.com/ProductDepartments/Baby/Baby.html,2638
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-15,2021-05-26 00:31:00,Click,1,16,1162,http://tiger-mart.com/BottomMenu/Department/Health.html,http://tiger-mart.com/BottomMenu/Department/Health.html,1657
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-17,2021-05-26 00:16:00,Purchase,3,18,1162,http://tiger-mart.com/Health/FootCare/item-3587-f9d0.html,http://tiger-mart.com/Health/FootCare/item-3587-f9d0.html,1822
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-19,2021-05-26 00:21:00,Click,1,20,1162,http://tiger-mart.com/ProductDepartments/Beauty/Beauty.html,http://tiger-mart.com/ProductDepartments/Beauty/Beauty.html,1609
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-21,2021-05-26 00:08:00,Click,2,22,1162,http://tiger-mart.com/Clothing/WomensClothing/item-1202-728d.html,http://tiger-mart.com/Clothing/WomensClothing/item-1202-728d.html,1231
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-23,2021-05-26 00:07:00,Impression,2,24,1162,http://tiger-mart.com/Sports+Outdoors/OutdoorSports/item-1684-d2b2.html,http://tiger-mart.com/Sports+Outdoors/OutdoorSports/item-1684-d2b2.html,2391
1653,0-1653-2021-05-26 00:00:00,0-1653-2021-05-26 00:00:00-25,2021-05-26 00:06:00,Click,2,26,1162,http://tiger-mart.com/PopUpMenu/Deals/Specials.html,http://tiger-mart.com/PopUpMenu/Deals/Specials.html,307
1653,0-1653-2021-02-15 00:00:00,0-1653-2021-02-15 00:00:00-1,2021-02-15 00:08:00,Click,2,2,2503,http://tiger-mart.com/Sports+Outdoors/Sports/item-3252-b99b.html,http://tiger-mart.com/Sports+Outdoors/Sports/item-3252-b99b.html,565
1653,0-1653-2021-02-15 00:00:00,0-1653-2021-02-15 00:00:00-3,2021-02-15 00:13:00,Click,2,4,2503,http://tiger-mart.com/Health/HomeHealthCare/item-2338-0f35.html,http://tiger-mart.com/Health/HomeHealthCare/item-2338-0f35.html,2359
1653,0-1653-2021-02-15 00:00:00,0-1653-2021-02-15 00:00:00-5,2021-02-15 00:11:00,Click,2,6,2503,http://tiger-mart.com/Home+Garden/Appliances/item-4005-3b89.html,http://tiger-mart.com/Home+Garden/Appliances/item-4005-3b89.html,877
1653,0-1653-2021-02-15 00:00:00,0-1653-2021-02-15 00:00:00-7,2021-02-15 00:25:00,Impression,1,8,2503,http://tiger-mart.com/TopMenu/Department/Health.html,http://tiger-mart.com/TopMenu/Department/Health.html,1894
1653,0-1653-2021-12-05 00:00:00,0-1653-2021-12-05 00:00:00-1,2021-12-05 00:20:00,Click,1,2,1878,http://tiger-mart.com/Sports+Outdoors/Bikes/item-4097-151a.html,http://tiger-mart.com/Sports+Outdoors/Bikes/item-4097-151a.html,1874
1653,0-1653-2021-12-05 00:00:00,0-1653-2021-12-05 00:00:00-3,2021-12-05 00:35:00,Cart,1,4,1878,http://tiger-mart.com/Baby/Nursery+Decor/item-2093-00be.html,http://tiger-mart.com/Baby/Nursery+Decor/item-2093-00be.html,2418
1653,0-1653-2021-08-28 00:00:00,0-1653-2021-08-28 00:00:00-1,2021-08-28 00:09:00,Click,3,2,2200,http://tiger-mart.com/Health/Vitamins+Supplements/item-0944-37f2.html,http://tiger-mart.com/Health/Vitamins+Supplements/item-0944-37f2.html,1202
1653,0-1653-2021-08-28 00:00:00,0-1653-2021-08-28 00:00:00-3,2021-08-28 00:26:00,Click,3,4,2200,http://tiger-mart.com/PersonalCare/FeminineCare/item-2575-8c28.html,http://tiger-mart.com/PersonalCare/FeminineCare/item-2575-8c28.html,2384
1653,0-1653-2021-08-28 00:00:00,0-1653-2021-08-28 00:00:00-5,2021-08-28 00:15:00,Click,2,6,2200,http://tiger-mart.com/Health/EarCare/item-4853-fe27.html,http://tiger-mart.com/Health/EarCare/item-4853-fe27.html,1614
1653,0-1653-2021-08-28 00:00:00,0-1653-2021-08-28 00:00:00-7,2021-08-28 00:22:00,Click,3,8,2200,http://tiger-mart.com/Sports+Outdoors/Bikes/item-3137-f216.html,http://tiger-mart.com/Sports+Outdoors/Bikes/item-3137-f216.html,1701
1653,0-1653-2021-08-28 00:00:00,0-1653-2021-08-28 00:00:00-9,2021-08-28 00:56:00,Impression,1,10,2200,http://tiger-mart.com/Sports+Outdoors/SportsFanShop/item-1634-2004.html,http://tiger-mart.com/Sports+Outdoors/SportsFanShop/item-1634-2004.html,2241
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-1,2021-05-19 00:54:00,Click,3,2,1987,http://tiger-mart.com/Beauty/PremiumHairCare/item-4013-281f.html,http://tiger-mart.com/Beauty/PremiumHairCare/item-4013-281f.html,374
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-3,2021-05-19 00:10:00,Click,2,4,1987,http://tiger-mart.com/HouseholdEssentials/CleaningSupplies/item-0213-c1df.html,http://tiger-mart.com/HouseholdEssentials/CleaningSupplies/item-0213-c1df.html,2565
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-5,2021-05-19 00:08:00,Click,3,6,1987,http://tiger-mart.com/Sports+Outdoors/OutdoorSports/item-4363-4e09.html,http://tiger-mart.com/Sports+Outdoors/OutdoorSports/item-4363-4e09.html,11
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-7,2021-05-19 00:28:00,Cart,1,8,1987,http://tiger-mart.com/ProductCategory/CleanLivingBath+Body/CleanLivingBath+Body.html,http://tiger-mart.com/ProductCategory/CleanLivingBath+Body/CleanLivingBath+Body.html,2042
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-9,2021-05-19 00:08:00,Impression,3,10,1987,http://tiger-mart.com/ProductCategory/Recreation/Recreation.html,http://tiger-mart.com/ProductCategory/Recreation/Recreation.html,2145
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-11,2021-05-19 00:08:00,Click,1,12,1987,http://tiger-mart.com/Health/MedicineCabinet/item-5435-bb29.html,http://tiger-mart.com/Health/MedicineCabinet/item-5435-bb29.html,1609
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-13,2021-05-19 00:17:00,Click,3,14,1987,http://tiger-mart.com/Baby/Nursery+Decor/item-2396-b96a.html,http://tiger-mart.com/Baby/Nursery+Decor/item-2396-b96a.html,1531
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-15,2021-05-19 00:34:00,Request,3,16,1987,http://tiger-mart.com/TopMenu/Department/Home+Garden.html,http://tiger-mart.com/TopMenu/Department/Home+Garden.html,1587
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-17,2021-05-19 00:15:00,Click,3,18,1987,http://tiger-mart.com/Sports+Outdoors/Bikes/item-2820-dae3.html,http://tiger-mart.com/Sports+Outdoors/Bikes/item-2820-dae3.html,1140
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-19,2021-05-19 00:06:00,Click,2,20,1987,http://tiger-mart.com/Sports+Outdoors/SportsFanShop/item-1637-f491.html,http://tiger-mart.com/Sports+Outdoors/SportsFanShop/item-1637-f491.html,375
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-21,2021-05-19 00:04:00,Request,1,22,1987,http://tiger-mart.com/Sports+Outdoors/Exercise+Fitness/item-4832-648c.html,http://tiger-mart.com/Sports+Outdoors/Exercise+Fitness/item-4832-648c.html,2444
1653,0-1653-2021-05-19 00:00:00,0-1653-2021-05-19 00:00:00-23,2021-05-19 00:08:00,Click,3,24,1987,http://tiger-mart.com/Health/HomeHealthCare/item-2996-0d68.html,http://tiger-mart.com/Health/HomeHealthCare/item-2996-0d68.html,1463
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-1,2020-10-11 00:00:00,Click,2,2,2839,http://tiger-mart.com/Sports+Outdoors/Bikes/item-2522-e93a.html,http://tiger-mart.com/Sports+Outdoors/Bikes/item-2522-e93a.html,1270
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-3,2020-10-11 00:15:00,Click,1,4,2839,http://tiger-mart.com/ProductCategory/SwimShop/SwimShop.html,http://tiger-mart.com/ProductCategory/SwimShop/SwimShop.html,2241
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-5,2020-10-11 00:19:00,Request,3,6,2839,http://tiger-mart.com/ProductCategory/Incontinence/Incontinence.html,http://tiger-mart.com/ProductCategory/Incontinence/Incontinence.html,563
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-7,2020-10-11 00:13:00,Click,3,8,2839,http://tiger-mart.com/Sports+Outdoors/Bikes/item-5449-1e8b.html,http://tiger-mart.com/Sports+Outdoors/Bikes/item-5449-1e8b.html,736
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-9,2020-10-11 00:18:00,Click,1,10,2839,http://tiger-mart.com/HouseholdEssentials/LightBulbs/item-1889-ebc2.html,http://tiger-mart.com/HouseholdEssentials/LightBulbs/item-1889-ebc2.html,989
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-11,2020-10-11 00:11:00,Click,2,12,2839,http://tiger-mart.com/Sports+Outdoors/OutdoorSports/item-0689-0a07.html,http://tiger-mart.com/Sports+Outdoors/OutdoorSports/item-0689-0a07.html,656
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-13,2020-10-11 00:37:00,Click,2,14,2839,http://tiger-mart.com/TopMenu/Department/PersonalCare.html,http://tiger-mart.com/TopMenu/Department/PersonalCare.html,377
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-15,2020-10-11 00:16:00,Click,3,16,2839,http://tiger-mart.com/HouseholdEssentials/LightBulbs/item-3619-ccb6.html,http://tiger-mart.com/HouseholdEssentials/LightBulbs/item-3619-ccb6.html,2180
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-17,2020-10-11 00:01:00,Click,2,18,2839,http://tiger-mart.com/Toys/OutdoorPlay/item-3829-74ba.html,http://tiger-mart.com/Toys/OutdoorPlay/item-3829-74ba.html,1360
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-19,2020-10-11 00:02:00,Click,2,20,2839,http://tiger-mart.com/TopMenu/Department/Auto+Tires.html,http://tiger-mart.com/TopMenu/Department/Auto+Tires.html,1782
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-21,2020-10-11 00:49:00,Request,2,22,2839,http://tiger-mart.com/TopMenu/Department/Auto+Tires.html,http://tiger-mart.com/TopMenu/Department/Auto+Tires.html,1478
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-23,2020-10-11 00:25:00,Click,2,24,2839,http://tiger-mart.com/PopUpMenu/Deals/HotDeals.html,http://tiger-mart.com/PopUpMenu/Deals/HotDeals.html,2635
1654,0-1654-2020-10-11 00:00:00,0-1654-2020-10-11 00:00:00-25,2020-10-11 00:25:00,Click,3,26,2839,http://tiger-mart.com/TopMenu/Department/Home+Garden.html,http://tiger-mart.com/TopMenu/Department/Home+Garden.html,1126
1654,0-1654-2020-11-27 00:00:00,0-1654-2020-11-27 00:00:00-1,2020-11-27 00:10:00,Click,3,2,1237,http://tiger-mart.com/HouseholdEssentials/PestControl/item-3720-b9c7.html,http://tiger-mart.com/HouseholdEssentials/PestControl/item-3720-b9c7.html,1764
1654,0-1654-2020-11-27 00:00:00,0-1654-2020-11-27 00:00:00-3,2020-11-27 00:38:00,Impression,1,4,1237,http://tiger-mart.com/PopUpMenu/Deals/NewReleases.html,http://tiger-mart.com/PopUpMenu/Deals/NewReleases.html,1325
1654,0-1654-2020-11-27 00:00:00,0-1654-2020-11-27 00:00:00-5,2020-11-27 01:10:00,Click,3,6,1237,http://tiger-mart.com/Health/RestockHealthEssentials/item-1047-6e79.html,http://tiger-mart.com/Health/RestockHealthEssentials/item-1047-6e79.html,512
1654,0-1654-2020-11-27 00:00:00,0-1654-2020-11-27 00:00:00-7,2020-11-27 00:49:00,Click,3,8,1237,http://tiger-mart.com/Health/HomeHealthCare/item-2991-67b9.html,http://tiger-mart.com/Health/HomeHealthCare/item-2991-67b9.html,1505
1654,0-1654-2020-11-27 00:00:00,0-1654-2020-11-27 00:00:00-9,2020-11-27 00:05:00,Request,1,10,1237,http://tiger-mart.com/Baby/Nursery+Decor/item-5203-db57.html,http://tiger-mart.com/Baby/Nursery+Decor/item-5203-db57.html,2299
1654,0-1654-2020-11-29 00:00:00,0-1654-2020-11-29 00:00:00-1,2020-11-29 00:38:00,Cart,2,2,1364,http://tiger-mart.com/ProductDepartments/PersonalCare/PersonalCare.html,http://tiger-mart.com/ProductDepartments/PersonalCare/PersonalCare.html,2413
1654,0-1654-2020-11-29 00:00:00,0-1654-2020-11-29 00:00:00-3,2020-11-29 00:23:00,Request,3,4,1364,http://tiger-mart.com/PersonalCare/OralCare/item-2005-93d7.html,http://tiger-mart.com/PersonalCare/OralCare/item-2005-93d7.html,1346
1654,0-1654-2020-11-29 00:00:00,0-1654-2020-11-29 00:00:00-5,2020-11-29 00:30:00,Click,1,6,1364,http://tiger-mart.com/Beauty/HairCare/item-4850-b2e8.html,http://tiger-mart.com/Beauty/HairCare/item-4850-b2e8.html,460
1654,0-1654-2020-11-29 00:00:00,0-1654-2020-11-29 00:00:00-7,2020-11-29 00:13:00,Click,2,8,1364,http://tiger-mart.com/Sports+Outdoors/Sports/item-2951-5549.html,http://tiger-mart.com/Sports+Outdoors/Sports/item-2951-5549.html,1426
1654,0-1654-2020-11-29 00:00:00,0-1654-2020-11-29 00:00:00-9,2020-11-29 00:18:00,Impression,3,10,1364,http://tiger-mart.com/TopMenu/Promotions/NewReleases.html,http://tiger-mart.com/TopMenu/Promotions/NewReleases.html,2700
1654,0-1654-2020-11-29 00:00:00,0-1654-2020-11-29 00:00:00-11,2020-11-29 00:40:00,Impression,1,12,1364,http://tiger-mart.com/Health/MedicineCabinet/item-5020-47ff.html,http://tiger-mart.com/Health/MedicineCabinet/item-5020-47ff.html,2218
1654,0-1654-2020-11-29 00:00:00,0-1654-2020-11-29 00:00:00-13,2020-11-29 00:24:00,Click,3,14,1364,http://tiger-mart.com/PersonalCare/Bath+Body/item-5462-4ad5.html,http://tiger-mart.com/PersonalCare/Bath+Body/item-5462-4ad5.html,2371
1654,0-1654-2020-11-29 00:00:00,0-1654-2020-11-29 00:00:00-15,2020-11-29 00:15:00,Click,3,16,1364,http://tiger-mart.com/Health/FootCare/item-1111-249d.html,http://tiger-mart.com/Health/FootCare/item-1111-249d.html,536
1654,0-1654-2020-11-29 00:00:00,0-1654-2020-11-29 00:00:00-17,2020-11-29 00:31:00,Click,1,18,1364,http://tiger-mart.com/TopMenu/Department/Beauty.html,http://tiger-mart.com/TopMenu/Department/Beauty.html,373
1654,0-1654-2021-07-29 00:00:00,0-1654-2021-07-29 00:00:00-1,2021-07-29 00:06:00,Click,2,2,2508,http://tiger-mart.com/BottomMenu/Department/Electronics.html,http://tiger-mart.com/BottomMenu/Department/Electronics.html,1554
1654,0-1654-2021-07-29 00:00:00,0-1654-2021-07-29 00:00:00-3,2021-07-29 00:01:00,Click,2,4,2508,http://tiger-mart.com/Sports+Outdoors/Bikes/item-3470-c072.html,http://tiger-mart.com/Sports+Outdoors/Bikes/item-3470-c072.html,2750
1654,0-1654-2021-07-29 00:00:00,0-1654-2021-07-29 00:00:00-5,2021-07-29 00:03:00,Click,2,6,2508,http://tiger-mart.com/BottomMenu/Department/Auto+Tires.html,http://tiger-mart.com/BottomMenu/Department/Auto+Tires.html,1359
1654,0-1654-2021-07-29 00:00:00,0-1654-2021-07-29 00:00:00-7,2021-07-29 00:23:00,Click,3,8,2508,http://tiger-mart.com/BottomMenu/CustomerService/StoreLocation.html,http://tiger-mart.com/BottomMenu/CustomerService/StoreLocation.html,386
1654,0-1654-2021-07-29 00:00:00,0-1654-2021-07-29 00:00:00-9,2021-07-29 00:41:00,Impression,1,10,2508,http://tiger-mart.com/Sports+Outdoors/OutdoorSports/item-4424-cc4a.html,http://tiger-mart.com/Sports+Outdoors/OutdoorSports/item-4424-cc4a.html,1875
1655,0-1655-2020-11-09 00:00:00,0-1655-2020-11-09 00:00:00-1,2020-11-09 00:05:00,Click,2,2,871,http://tiger-mart.com/Health/Protein+Fitness/item-0777-db44.html,http://tiger-mart.com/Health/Protein+Fitness/item-0777-db44.html,2828
1655,0-1655-2020-11-09 00:00:00,0-1655-2020-11-09 00:00:00-3,2020-11-09 00:25:00,Click,2,4,871,http://tiger-mart.com/Health/HomeHealthCare/item-1738-de97.html,http://tiger-mart.com/Health/HomeHealthCare/item-1738-de97.html,1906
1655,0-1655-2020-11-09 00:00:00,0-1655-2020-11-09 00:00:00-5,2020-11-09 00:32:00,Click,2,6,871,http://tiger-mart.com/Health/FootCare/item-5087-3adc.html,http://tiger-mart.com/Health/FootCare/item-5087-3adc.html,2247
1655,0-1655-2020-11-09 00:00:00,0-1655-2020-11-09 00:00:00-7,2020-11-09 00:03:00,Impression,1,8,871,http://tiger-mart.com/PersonalCare/OralCare/item-2717-5a8f.html,http://tiger-mart.com/PersonalCare/OralCare/item-2717-5a8f.html,2185
1655,0-1655-2020-11-09 00:00:00,0-1655-2020-11-09 00:00:00-9,2020-11-09 00:37:00,Click,2,10,871,http://tiger-mart.com/Sports+Outdoors/Sports/item-3409-ecdc.html,http://tiger-mart.com/Sports+Outdoors/Sports/item-3409-ecdc.html,1990
1655,0-1655-2020-11-09 00:00:00,0-1655-2020-11-09 00:00:00-11,2020-11-09 00:36:00,Click,2,12,871,http://tiger-mart.com/Baby/Strollers/item-2956-5401.html,http://tiger-mart.com/Baby/Strollers/item-2956-5401.html,1938
1655,0-1655-2020-11-09 00:00:00,0-1655-2020-11-09 00:00:00-13,2020-11-09 00:08:00,Request,2,14,871,http://tiger-mart.com/Health/Superfoods+Cleanses/item-3227-a87e.html,http://tiger-mart.com/Health/Superfoods+Cleanses/item-3227-a87e.html,509
